ID,Tweets,Labels
MA_YT2366,"Di pulle Muslims kuttam parayan ninak enda avakasam .njan oru hindu annu but ninte e thonnivasaththinnu matham koodunila ennathano ninte kuzhapam ,kanjave um adiche nadakkum oronnu ......",OFF
MA_YT2367,Kanjaavu adichitta ennokke parayalle chechi : kanjaavu Oru tavana adichu nokkiyal ariyaam athu ntanennu,NOT
MA_YT2368,Than oru sthree ayond anu reply tanne oru sthreeyude etravum valya shathru sthree tanne anu ! Adkond anu ningalkk matram comment ittath,OFF
MA_YT2369,Kundiyil varach kalich business undaaakunnadh ningalalle???????,OFF
MA_YT2370,Edi ne oke...enthu my!=# aanu kanikanne...ninakonum oru bothavum ile.....matedathe avl marade.....njn oru penna...enik ne oke karanam pennanu ennu parayan nanam varaa...kashtam,OFF
MA_YT2371,"Paralokamo....athenth saathanam. Angane oru sambavam illa Mone... Marich kazhinjaa athode kazhinju...URL paralokathikk alla, oru konathikkum povilla.",NOT
MA_YT2372,Meeninte vaalu avalude kundiyil kayaripoyiðŸ˜,OFF
MA_YT2373,Kurach paind avalude pooril oyikooo,OFF
MA_YT2374,Avlude poorinu purathum chanthiyude idukilum chithram vrake Randinu nanam illalo,OFF
MA_YT2375,Adhu kundi painting Alla frnds rehana Kure ayittu thurittila jesla Avalde theetam thondi edukhua,OFF
MA_YT2376,Video moshamaan...Pakshe avar samsaaricha karyangaloke ðŸ’¯ sathyam aanu...pennungalk vendi samsaarikinarvare aanungal adich thaakunnadh padhivaanu...idhu sathyamallennu parayaan patto,NOT
MA_YT2377,Ningal mattullavarey nilavaaram alakkenda,NOT
MA_YT2378,Malarthi kidatheeem koodi paint adikkamayirinnu...annitt onakkan koodi nirthunna oru video yum koodi aedukkamarunnu....ðŸ˜¡ðŸ˜¡ðŸ˜¡ðŸ˜¡ðŸ˜¡ pannachikal...,OFF
MA_YT2379,Ithrayum dirty girl aano? Sir ne padpkkan nadakunna janthu,OFF
MA_YT2380,Nigal enthinaanu mattu sthreekale Koodi naanm keduthunnathu .. Oru samaadanm tharuoo .. mandathikal,OFF
MA_YT2381,Ithoke kond ivar e samoohathinum sthreekalkum nthanu kodukunnath enk manasilakunilaðŸ˜¡ðŸ˜¡ðŸ˜¡ðŸ˜¤,NOT
MA_YT2382,Drawing kandal thonnum raja ravi varma yude URL aanu varakkunnathunnu...,NOT
MA_YT2383,Enna ningalonnu varachukanikk,NOT
MA_YT2384,poyi quran vayich nokk dhaivam undo elliyonn parayanathin mumb....onninekurichum padikkand samsarikkan aarkkum pattum veruthe ethirtha mathram mathiyallooo...,NOT
MA_YT2385,Enganoru nattil engane parayanum cheyyanum Ulla chankuttamm ðŸ™ðŸ™...ningal ividonnum janikkandavarallaa...oru kalath Maru markunnath oru thettayy Kanda nadanuu sechhii....jangalkk ithonnum manasilavulaa..,NOT
MA_YT2386,Feminichikalkku oru kali veanmengil men tanne veande ðŸ¤£,OFF
MA_YT2387,Ninakoka enithenta kazhappadi,OFF
MA_YT2388,Enna URL jaslakkum drss illand cheydhoode is ðŸ¤£ðŸ˜‚,OFF
MA_YT2389,Ith kanditt 10vaanam vitt Ivalumaare theri paranju comments ittavanmaaralledaa My Poomakkale Ningal.ninteyokke kaamam theernnu kazhinjaal URL Sthree 'Veshya' alleda poomakkale,OFF
MA_YT2390,All ente matham Hindu matham mathramanu daivika matham.,NOT
MA_YT2391,Poi thooghi chaakedeee shavaghaleeee. Pennughale vila kalayaaaan ninte oru painting.,OFF
MA_YT2392,Pennungalude manam pokkan janicha Oro sadanangale chali vari eriyanam mugath,OFF
MA_YT2393,nee muslimsinee nanam keduthan..........vrithikettta jenthukkkal....nanamillladiii,OFF
MA_YT2394,Ethu pakka vedekal anallo,OFF
MA_YT2395,Kurach kalam mumb oru collegil hijabit varunna muslim penkuttikale kayatillanok paranu enthayrunnu prashnam...ippoyo hijabinu pakaram miaaaask...athanu moleeee padachoooon...,OFF
MA_YT2396,Kabeer baqavine parayn ne aradeee nayinte mole,OFF
MA_YT2397,Kastam. Veeti chodikkanum parayanum arum ellede. Valla Ulan parayilo mental hosURL lilo kond edade,OFF
MA_YT2398,Aano...muslim padich pass aayi joli cheyth mathrame jeevikan paadullo? Ororo sadachara chettakal,OFF
MA_YT2399,@USER Jacket madham potte oru manushyanayi jeevichoode ivark,OFF
MA_YT2400,Umban pokooo poori moleee athu parayan ullo ninnode,OFF
MA_YT2401,"Varchu,e listil thanyi video link undu",NOT
MA_YT2402,Ige muslim allenkil ante name matte polayadi mvole,OFF
MA_YT2403,Edi ninakkokke nanamundodi. Oruthi thuni azhichu kidakkanum. Oruthi padam varakkanum. Edi neeyokke kaafiragan irangithirichirikkuvanel aayikko.pakshe athinolla shiksha nee ividunne vedikkum.neeyokke enthadi karuthiyathu islaminepatti.pfa. thevisshikalu.,OFF
MA_YT2404,@USER shaaz athentha painting nallathanennu paranjal Muslim mathathil ninnu URL,NOT
MA_YT2405,Different ayit chindikunavare society matinirthum but nammal ah society nu nammal alla marendath ah society de chindagal anu marendath,NOT
MA_YT2406,Edi... makale nigal musliyamare kutam paranj nadanno sontham nannavedi,OFF
MA_YT2407,Edi... makale nigal musliyamare kutam paranj nadanno sontham nannavedi,OFF
MA_YT2408,Ee paranja daiyavangalude abalangalinu purathulla vastradaranam onnn nookkk...,OFF
MA_YT2409,Rahul Ps enikum ivattaye ishttamalla.. Freedom fighters aanenna vijaram..,OFF
MA_YT2410,ethentha thooraan povvano . onnum ittittilla. .,OFF
MA_YT2411,Di myradi makkala kundile paint adikunadine oppam oru kambi kaattikalla,OFF
MA_YT2412,Ningalku channel maariyittonnumillallo ..youtubil ith idan ulla dhairyam sammadhikkanamðŸ˜ ðŸ˜ ðŸ˜ ðŸ˜ ðŸ˜ ðŸ˜ ðŸ˜ ðŸ˜ ðŸ˜ ðŸ˜ ðŸ˜ ðŸ˜ ðŸ˜ ðŸ˜ ðŸ˜ ,OFF
MA_YT2413,Ningal endhinu pedikkannam athilum valuth ividay madathilum yathimkhanayilum aramanayil kaannikkaarilley,OFF
MA_YT2414,Ithine Patti ariyathe samsarikkaruth URL veruthe yatheem kanaye ithilek valichiyakkaruth pottatharam parayunna viddikal,OFF
MA_YT2415,Chelakkathe peten kanikuvanel kanikkk. .vere paniyund,NOT
MA_YT2416,Natta poorikaleee....polayadichi poo...?,OFF
MA_YT2417,Enthu thanne ayalum enk onne parayanullu mukhya manthri raji vaykanam,NOT
MA_YT2418,sreejil vp athil kure okke camera trick aanu ithu athu pole aano malayalthil angne angu aarum illa,NOT
MA_YT2419,Kidakunnath kanumbol samanathil chuduvellam ozhikana thonunnath,OFF
MA_YT2420,randalum nayinta makkala ivarokka bappanem ummanem paranja mathi,OFF
MA_YT2421,Endhino thilakkunna saambar...,NOT
MA_YT2422,Ethinonnum brothers onnum illle...adichu kolllaaaaan...veeetttil....oru ulluppum ellallo evalumaarude veeeettukaark,NOT
MA_YT2423,Western culture adopt chayaan shramikunae koorae theetagal,OFF
MA_YT2424,Roomil kidanne ith kaanikkathe purathotte irangii kidanne varakke athrekkum confident aannel,OFF
MA_YT2425,Pathu super... Jesu adipolli... Mattulllavar parayuna comments nokiyal oru sreekum jivikkan pattilla...,NOT
MA_YT2426,Ethile negative comments edunnavar eanthe dhuradhagle aaa.artina kuriche onnum nigalke parayan Ella .,NOT
MA_YT2427,Art allallo avarude lakshyam mathathe kari vaari thekkukayalle,OFF
MA_YT2428,@USER mohammed njan oru mathathayum kuttam parayunnila. but epo avar samsarichathe correct ayyitte enike thonni,NOT
MA_YT2429,@USER Ali mathom padiURL ayirikum egana theri parayan . Mathom padikunna nigle theriparayunnu .mathom ellathe jasla nannayi samsarikunnu.epo manasilayi,NOT
MA_YT2430,@USER rasheed guranile nabi padiURL .nigalakle ethrayo better aaa ever descent ayitte .samsarikunnunde,NOT
MA_YT2431,@USER Ali ninta thallaya nabi umbiyonne poye nokkada Patti thayoli,OFF
MA_YT2432,@USER Kasrod ennu oru umbiya mathavum padiURL,OFF
MA_YT2433,Yellow paint theernnal avale konde thoorichittu eduthu thecho ninakkokke athaaa nalathu,OFF
MA_YT2434,Ath ninnteyokke mathapandithanmaar,OFF
MA_YT2435,Nee thuni ayichitatt Allhana kutam parajno Kuthichi makkala Pooooooooori,OFF
MA_YT2436,ninte video koode pradeeshikkunnu,NOT
MA_YT2437,Thevidichikk URL jeslaa maadasheriyundee vekthitha bhodhamm evidae kaanammm..abhinadhikuu avalkk jenmam koduthaa thandhe,OFF
MA_YT2438,neeeee okke enth vrithiketta jeevikalaaadiiii ......vrithiketta janthukkal,OFF
MA_YT2439,Ithano pachameen ennu parayunneðŸ¤”ðŸ¤”ðŸ¤”ðŸ¤”ðŸ¤”,NOT
MA_YT2440,oru ulakka kittiyirunnenkil ivalumarude thala adichu pottikyamayirunnu..,OFF
MA_YT2441,Feminism alavu kaviyaruth,NOT
MA_YT2442,Pvm... sunny chechi allah uvvee ethðŸ˜‚,NOT
MA_YT2443,Streeee Enna vakku nere poyipadichadi shavamme,OFF
MA_YT2444,Inganullavarum varande???maximum pani vangikodukkalo,NOT
MA_YT2445,Aaa photo edutha kutti ethaa???? Aa kunjine koodi Ningale pole Aakalle plssssðŸ™,NOT
MA_YT2446,Jasla De video idu myre nine kanda patty polum vellam kudikilla ðŸ˜‚,OFF
MA_YT2447,Poorum mulayum undennu paranju orikkalum nee randum sthree genathil pedilla,OFF
MA_YT2448,Mathathine parayipURL oronn irangikolum ivaroke karanam enthoke kelkandi varum muslim janathakk shame on you,NOT
MA_YT2449,Chila vedikale kaanumbo saathanam kambi aavumaayirunnu ithingale kandathin shesham athum ponthaathaayi,OFF
MA_YT2450,", cashine vendi ningal mathathe upayogichu, oru mathetheyum Kuttan parayathe ninte onnum kundiyo Mulayo kanichalum viewersine kitti lane nalla botham ullathkondanallo ningal ie paintinginte idayil matham oru vishayamai eduthath,",OFF
MA_YT2451,Randindeyum kun***yil Jack hammer vechadikkanam*&^%##@ðŸ˜¬ðŸ˜¬,OFF
MA_YT2452,Allahu ningale anugrahikatte,NOT
MA_YT2453,Nite Achane ano nayinte mone Ne udesiche,OFF
MA_YT2454,Ingeru MP aayirunnel keralathinu thanne naanakkedayene...Nalla best english... 5:50 pani paaliðŸ˜‚,OFF
MA_YT2455,English ariyathilla analum baba adikua ....,OFF
MA_YT2456,Ennalum Anya Rajyathu poyi M R S sirisena ennokke paranja athrem varilla :D,OFF
MA_YT2457,Anichu podo kope English oomban vanekune,OFF
MA_YT2458,Nna chellu...poy orumma kodukk ..che,OFF
MA_YT2459,neril kanunnenu munne kazhuthil oru vettayalo,OFF
MA_YT2460,@USER Kumar Thayoli ninte tanta URL vijayanu pasulundaya paranaride mone,OFF
MA_YT2461,Pakka criminala ....ethra kudumbangal iyal illathakki ...kastam avane vazhthunna vera koree vanangal,OFF
MA_YT2462,Annu marichenghil URL oru rashtriya kolapathaghalum undakilarunu,OFF
MA_YT2463,Neeyaradaa panne sakhavinte porattengalekurichuu ariyunindarnell e chilla indaavilayirunnu,OFF
MA_YT2464,Sagavu vadakarayil jayikkum,NOT
MA_YT2465,jishnu np kannoor ante ammaykkum,OFF
MA_YT2466,Nooru chuvappan abivadhyangal,NOT
MA_YT2467,Buthi illatha voter vote cheyyum janathipathyam samrakshikkan itharam criminals nu vote cheyyaruth ruth,OFF
MA_YT2468,Vivara millathavar eyalk vote cheyyum bhuthiyullavar muralikkum vote cheyyum,OFF
MA_YT2469,Vykthamaya marupadi .ithanu spim,NOT
MA_YT2470,manyamayulla.chodyam.chodekada.ptte.sakhave.paraunnathe..mushuvankelkan.nenakenta.asahishnutha,NOT
MA_YT2471,Mozhiyekudumbol nenju vethana verumalo e kammikku,OFF
MA_YT2472,Parttiku venddi orupaadu ksttappadu sahikkendi vanna sagaavu ethente karanakkaran sudhagarananu kallan sudhagaran,NOT
MA_YT2473,Emthinaaadaaa aaa paaavam shukkoor ne konnath,NOT
MA_YT2474,Mansakshi illatha party pravarthagan....ellavarayum konnu kolavilichu partiku vendi jevikum..ningalayum Mla akkiya kannur janangaley sammathikanam...mandaaru ennum parayam.....ðŸ˜€,OFF
MA_YT2475,Njaaan p jayaraajande kayyil ninnum membarshippu kittaan aagrahikkunnu,NOT
MA_YT2476,Kannurinte Kalanaaallo eth,NOT
MA_YT2477,V.s valara nalla manushan annu...ayalayum party vittu matti nirthi... Pulliya kurichu samsarikan oru alkum arugatha illa....ðŸ˜ ,NOT
MA_YT2478,Rajesh Krishnan baaviyele pooran ennu abiprayamullaver undenkil onnu like adiche,OFF
MA_YT2479,chance kuravan moopar ini electionil nilkumo ennu polum samshayaman because moopar silent aayit soojiURL 2 term polum malsariknda ennan mooparude nilapad feeling sad,NOT
MA_YT2480,Baviyillatha pk sasiyude anandaran,OFF
MA_YT2481,@USER Mbm ajjoada pooora like kittiyalloo.aliya randennam injj thada,NOT
MA_YT2482,@USER Kabeer uvva.. ninte samskaram mumb illa comments ilum kaanunund.. swantham ummade peril ulla account il vannu vrithikedu parayan ninne pole ulla antham kammikalkke Pattu.. istamallatha karyam kettal manyamayi prathikarikkan padichittu vaa.. swarajinte anuyayi thanne,OFF
MA_YT2483,@USER M S bhaviyileyy pooran like adikan aaa samskara samban athayd nindeyokka team paranjapam avnda like kanda enik chiri vann appam avana njan kaliyakiyada.URL da atheyy njan oru communist anufavi thanneya ath parayan oru madiyum illa.ath pola para ninda rashtreyam eatha parayan kollathaderikm hehwhwhw,OFF
MA_YT2484,Chanakam manakunnundooo katteyyy niii verumbol,OFF
MA_YT2485,Njn oru congress prevarthakan aanu...ennalum m swaraj nte character and personality nallathanu....,NOT
MA_YT2486,kandittullathil eatavum mikacha samsaram... good answer oola chodhyam aanenkilum nalla marupadi ethu pole samsarikkan engane sadhikunnu u r gerat so big salute,NOT
MA_YT2487,keralathinte bhavi prethiksha,NOT
MA_YT2488,nair nnu abhisambodhana cheyapedan agrahikatha oralaanu swaraj,NOT
MA_YT2489,prsonally enik feel cheythath vaakkalk koodthal vyakthatha aan. athm mithamaaya bhashayil,NOT
MA_YT2490,Matt Wilson. kuruvano atho.? angeekarikkan manasu anuvadhikathadhano?,OFF
MA_YT2491,Matt Wilson nannayi communicate cheyunna oru nethavinte peru paranje ?,NOT
MA_YT2492,Payakkam chennathanelum thanikk yochikkunnath,OFF
MA_YT2493,Ithokkeyanu reply ellarum kandu padikknm. Malayalam itra nannayi exploit cheyyunn oru yuva nethav vere illa,NOT
MA_YT2494,Veendu vicharam& athma parishodhana ith ee angerude masterURL anu,NOT
MA_YT2495,PottttÃ  enthu my chothyamanu chothikkune,OFF
MA_YT2496,E Abhimugham kond 'madyamangal 'mansilakendathe M swarjinte Basha shaily manasilakkanolumponna madyma niroopakaronnum inn keralathililla,NOT
MA_YT2497,oola chodhyangalum pakwamaaya marupadiyum..!!,NOT
MA_YT2498,law academy...............ella vytsthyayum purathu vannuuu..........,NOT
MA_YT2499,Idathu paksham enna prasthanam undakkiya partiye ane ee baduvan kandillennu parayunnath,NOT
MA_YT2500,Rashtreeyatheethamayi interview nadathiya nannu.....,NOT
MA_YT2501,URL sirinte influence kurachu undu aa samsarashailyil.,NOT
MA_YT2502,chodekunnavanane.verayal.kooduthal.,NOT
MA_YT2503,Eeee oru saghavina thanna Anne namuk nadinne vendathu,NOT
MA_YT2504,Ei manja ramayilokkay yendhina poyathu sagavay thakkam kettiyal ldfnte asaanam choriyalanu ei panna chanel,OFF
MA_YT2505,Vekthamaya kaazhchapad vekthamaya nilapad vekthamaya marupadi,NOT
MA_YT2506,uthu congress nte facebook malarukal erunnu kanukkaa,OFF
MA_YT2507,verrutheyalla Muraleedharran ingane oody nadakkunnath.,NOT
MA_YT2508,Kozha vangiyathu aranu ? C.P.I parayatte ?,NOT
MA_YT2509,"Ethu Shornur le maathram sthithi alla suhruthee, keralathinte motham sthithi aanu",NOT
MA_YT2510,Evaneippolulla chettagalanu naadinei nashipURLðŸ‘¹ðŸ‘¹ðŸ‘¹,OFF
MA_YT2511,Edhonnum 5 mani thallill parayillatta. Edhokke nammude party aanutta.theetanghalðŸ’©,OFF
MA_YT2512,Cpm allae naadu bharikunnathu apo URL endum aakallooo,OFF
MA_YT2513,Pk sasi....yum avanate onja oru partyum.........ivda nalla partykal udavanam.....con ldf bjp...full exURL kilavanmara....cherupakar puthiya party udakanam....,OFF
MA_YT2514,Peedana veeran ennu koodi parayendathu aayirunu,OFF
MA_YT2515,Alla partikarum kanakkan avaroke arkko vendiyan orronn cheythu kuttunnathðŸ¤¬ðŸ¤¬ðŸ¤¬ðŸ¤¬ðŸ¤¬ðŸ˜,OFF
MA_YT2516,"Muslim League nethavu, RadhaKrishnan... wowww , dark combo, aluvem mathy curryum pole ðŸ˜„",OFF
MA_YT2517,Partykkalla.. Janangalk veendi pravarthikku myre,OFF
MA_YT2518,Chpim entye kayil Thevartha alakunna machine undalo,NOT
MA_YT2519,"Niyamaparamaayi anwesichu..... Party niyama pusthakathil COVID 19 chattathil ithu kuttakaramalla,theevradha illatha otthukoodal. Case closed.",NOT
MA_YT2520,Sasi rape casilum prathiyanni URL oru murderer Sasi pennupidiyan & kaolayali Kammis keralam nasippikkum,OFF
MA_YT2521,Manoramakkum muthalalikkum ethirey theri vili urappa antham adimakal news kandittilla,OFF
MA_YT2522,Njn cherpulashery ullathaaaaa..... Ee shashiyodu aaaa road onnu nannakkan parayanam..... Cherpulashery to Pattambi roda..... Athe pole cherpulashery to Ottappalam road.....  Roadil swimming pool undakki vecha mahan aaaanu Kavala prasangam nadathunnathu.....,NOT
MA_YT2523,Chila tipper chetakal inganeyanu saghave,OFF
MA_YT2524,Evanarada Patti MLA. Evan police? Eda poda adichu Palli pottikkum ennu parayan. Nayante mon kakkoos MLA .,OFF
MA_YT2525,"Ndhu shashiii, onnu poda koppe ningal MLA MP maar cheeeripayunna athrayonnum cheyyunnillallo URL maire ninakkokke ethra kayapp.",OFF
MA_YT2526,Annan peedipURL pokuvano? ðŸ§,OFF
MA_YT2527,Oru mla igane paragath ithra valiya news akkande avishyam onnum ila,NOT
MA_YT2528,Ith oru jana prathinithi ann paragath athil ithra valiya thettanno janagallk vendi ale paragath alathe mla yude sontham avishyathin paragathalalo,NOT
MA_YT2529,Tipper lorry nasham URL,OFF
MA_YT2530,Ithra valiya alo ee thampra ðŸ¤”ðŸ¤”ðŸ•ðŸ•ðŸ•ðŸ•ðŸ•ðŸ’ðŸ’ðŸ’,NOT
MA_YT2531,Pall Alla poor pottyikum annnayirikum.evan Mark athanallo pathev,OFF
MA_YT2532,Janapradhinitikal vinayathode perumaranam .....party teerumanam natapURL maharajavu,OFF
MA_YT2533,Sasi nee eganna prasgkkalla sasi,OFF
MA_YT2534,Sajeev Kumar evar ellankilum bjp vaazhaan ayakkilla,NOT
MA_YT2535,Ncnan oru cpim member thanne.pakshe evane pole narikale cpim URL,OFF
MA_YT2536,Max 100 rs ..montha kandal patti theetam ðŸ’©ðŸ’©ðŸ’©ðŸ’© Bangalore majestic bus stand vedi ithilum betterðŸ˜Ž,OFF
MA_YT2537,Appo majestickile kalikaran aanu alle hmmm....ðŸ˜œðŸ˜„ðŸ˜„,OFF
MA_YT2538,@USER vloge athe 8 varsham munb,NOT
MA_YT2539,"80,000 rupayude muthalaano ithu..? ente attapaara ammacheee...80 roopakku kollukelaa",OFF
MA_YT2540,Avala jattida akathu gold onnum. Alla Oru 100gram sadanam Natam natam ðŸ¤®ðŸ¤®ðŸ¤®ðŸ¤®ðŸ¤®ðŸ¤®ðŸ¤®ðŸ¤®ðŸ¤®,OFF
MA_YT2541,Customer URL husbandum...,OFF
MA_YT2542,Entha ee pulayadichi kidanu kanikune.,OFF
MA_YT2543,Po myra. Synny leone evade kidakunnu ee bus stand vedi evade kidakunnu,OFF
MA_YT2544,Podaa myran thayoli ulipp ille ninak?? ðŸ–•ðŸ–•ðŸ–•ðŸ¤¦â€â™‚ï¸ðŸ¤¦â€â™‚ï¸,OFF
MA_YT2545,Pathunnekkalum kollam URLðŸ˜„,OFF
MA_YT2546,Ethra push up edukkum 100?,NOT
MA_YT2547,Ethinellam paisa vende atha 80k ðŸ˜€ðŸ˜€ðŸ˜€,NOT
MA_YT2548,Kai mattan parajna scene kannan vannavar ðŸ‘,OFF
MA_YT2549,Koch galla kand URL kalanjalo,NOT
MA_YT2550,@USER stark enta ponnaliya Enna comment ada,NOT
MA_YT2551,@USER priya ninte ammayude rate aaano,OFF
MA_YT2552,Sree Lal onne pode ninte kannil mula matrame kanathollu?,OFF
MA_YT2553,@USER Pro nee URL pariyano kandath,OFF
MA_YT2554,Short aano shot aano broðŸ˜›,OFF
MA_YT2555,Chechi Da irrup ......vittu kaliyanam ðŸ˜,NOT
MA_YT2556,@USER Muhammad nombu thuraku ninte ammde pooru chennu nakku myree,OFF
MA_YT2557,Lockdown ayond bussines kuravakum alleðŸ¤“,NOT
MA_YT2558,"Hi,cechi lokdown ayi eatha paribadi,chechi phooto shoots okey kanarunde kollame,phootosume,",OFF
MA_YT2559,Ivalde thundu kandavar like adi,OFF
MA_YT2560,"Njan aa coment idamennu vicharichappolanu, ee coment kandathu..",NOT
MA_YT2561,Live kaanaan pattathathil saggadamunddu. Your dress super.,NOT
MA_YT2562,Vedikalku hindhu venno Muslim enno ella,OFF
MA_YT2563,Vettil eallrume sukame thanne alle,NOT
MA_YT2564,Enne follow cheyyumo insta,NOT
MA_YT2565,Nink kundiyum mulayum Ullawale kettiyal porayrnno,OFF
MA_YT2566,Ithintem koode oru korave ullarnu,NOT
MA_YT2567,Instagram l onnu msg eduvooo..?,NOT
MA_YT2568,Chechi muthanu.... livil undarunnu... but enne mathram mentione cheithilla ketto,NOT
MA_YT2569,Chechi mula kanikkan vannathanoo,OFF
MA_YT2570,Super sundari kutty annalo....,NOT
MA_YT2571,Njan mindilla accept cheythillallo,NOT
MA_YT2572,Kaanan vannathalla kanikkan vannad,OFF
MA_YT2573,Kollam ...ithupole ulla videokal poratte,NOT
MA_YT2574,Pathnapurathu vechu police nte koode vazhakku koodiyapol njan avide undaayirunnu,NOT
MA_YT2575,Fbil friend request accept chiyammo chechi.,NOT
MA_YT2576,so cut powliy atto kanan enik isttai,NOT
MA_YT2577,Phone number sent chyamoo,NOT
MA_YT2578,Thangalum ee paranjavaril pedille?,NOT
MA_YT2579,Hi luv chechi njm chechiyude oru big fan aan pathanapurath evideyan veed,NOT
MA_YT2580,Alukal parayunna pola allallo than,NOT
MA_YT2581,Mudi maattiyidunna Poli scene 30:57,NOT
MA_YT2582,Enik oru karam chodikanude,NOT
MA_YT2583,Enth neat ayitane samasarikunnath. Ithoke kaanumbazhane ah sreelakshmiye eduth kinattil idan thonnunne,OFF
